smiles,reagent_id,PIK3CA_activity,MTOR_activity,ds_1,ds_2
Cc1ccc(S(=O)(=O)Cl)cc1C,7316,0.6109555102884769,0.9295305848121644,-6.5,-6.8
Cc1cc(C)cc(S(=O)(=O)Cl)c1,7317,0.5872368071228266,0.8324661374092102,-6.6,-7.3
Cc1ccc(S(N)(=O)=O)cc1C,7322,0.9283755719661712,0.971348649263382,-6.4,-6.6
Cc1ccc(S(N)(=O)=O)c(C)c1,7324,0.9885758519172668,0.9571270644664764,-6.2,-6.7
OCc1nc2ccccc2s1,7327,0.8442685395479202,0.9340508818626404,-5.8,-5.8
CCCCCCCN,7355,0.645358108729124,0.9998294353485108,-4.2,-4.4
CCCCCCCCN,7356,0.6249825730919838,0.9998480439186096,-4.6,-4.6
Cc1ccc2c(c1)C(=O)C(=O)N2,7422,0.9155068099498748,0.9021105110645294,-6.4,-7.1
Cc1cccc(OCCBr)c1,7428,0.6623935222625732,0.9083869516849518,-5.6,-6.1
Clc1cccc(OCCBr)c1,7432,0.9020182192325592,0.9109562933444976,-5.6,-5.7
Clc1ncnc2sccc12,7464,0.9157045423984528,0.6860539078712463,-5.2,-5.7
Nc1nc(-c2ccccc2)c(-c2ccccc2)o1,7477,0.2451205655932426,0.9895593762397766,-8.8,-8.7
Nc1sc2c(c1-c1nc3ccccc3[nH]1)CCCC2,7484,0.9768218636512755,0.9703884780406952,-8.2,-8.8
Cc1cc(Br)ccc1O,7497,0.9163335621356964,0.7333503544330597,-5.4,-5.6
Cc1cc(C)c(O)c(C)c1,7501,0.4381091773509979,0.5017095103859901,-6.2,-6.7
O=C(O)c1cc2ccccc2o1,7519,0.0244413978420197,0.9032560884952544,-6.6,-6.6
Cc1ccc2cccc([N+](=O)[O-])c2n1,7520,0.3659643843770027,0.8404769599437714,-6.7,-7.0
O=C(O)CCCSc1nc2ccccc2[nH]1,7528,0.4570888251066208,0.9650349259376526,-6.6,-6.4
O=C(Nc1ccc(O)cc1)c1cccc([N+](=O)[O-])c1,7539,0.1391454234719276,0.9827812016010284,-7.2,-7.7
O=C(Nc1ccc(O)cc1)c1ccc(Cl)cc1,7542,0.6907637327909469,0.9867262601852416,-7.0,-7.8
O=C(Nc1ccc(O)cc1)c1cc([N+](=O)[O-])ccc1Cl,7544,0.7210261791944503,0.9638537228107452,-7.3,-7.5
O=C(Nc1ccc(O)cc1)c1ccccc1,7547,0.1119922779500484,0.9956732749938964,-7.7,-7.7
Cc1cccc(C(=O)Nc2ccc(O)cc2)c1,7550,0.3370577737689018,0.9845502018928528,-7.5,-8.3
Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,7560,0.7368740856647491,0.9753820538520812,-8.2,-7.1
Nc1cccc2c1C(=O)NC2=O,7561,0.8051553726196289,0.9298868119716645,-6.6,-6.7
O=C(O)c1ccc2c(c1)CCCC2,7568,0.2686456076800823,0.931091845035553,-7.2,-7.6
Nc1cc([N+](=O)[O-])ccc1C(=O)O,7572,0.1972328186035156,0.826095312833786,-5.8,-5.8
Cc1nc2c(cc(O)c3ccsc32)s1,7585,0.9953590095043182,0.9033027410507202,-6.5,-6.5
Clc1ccccc1-c1nc2ccccc2[nH]1,7589,0.8259673357009888,0.9696097135543824,-7.8,-8.6
CCc1nc2ccccc2[nH]1,7596,0.7925060808658599,0.9714279890060424,-6.5,-6.5
Sc1nc2ccccc2c2nc3ccccc3n12,7626,0.1857876323163509,0.9568902254104614,-7.7,-8.9
O=[N+]([O-])c1ccccc1CBr,7642,0.4877847224473953,0.8579103887081146,-5.9,-6.1
NC(=O)Cc1nc2ccccc2[nH]1,7660,0.8551504075527191,0.9687662541866302,-6.9,-6.7
CCC(=O)c1cc(F)ccc1O,7674,0.7679032742977142,0.76429762840271,-6.3,-6.6
NS(=O)(=O)c1cccc(C(=O)O)c1,7718,0.2638183269649744,0.9760745286941528,-5.8,-6.3
O=S(=O)(Cl)c1cccc(Cl)c1Cl,7721,0.8807856947183609,0.9705131351947784,-6.2,-6.5
CCCCCOc1ccc(C(=O)CCC(=O)O)cc1,7740,0.1737675465643406,0.9721681296825408,-5.9,-6.3
Cc1cc(C)n2nc(N)nc2n1,7742,0.3838194042444229,0.8919579744338989,-5.8,-6.3
Cc1ccc(C#N)cc1,7746,0.3059996519237756,0.5661674767732621,-5.1,-5.8
Nc1nnc(-c2cccnc2)s1,7811,0.8733698904514313,0.9590363681316376,-5.5,-5.7
O=c1[nH]cnc2ccc([N+](=O)[O-])cc12,7818,0.1289752390235662,0.804761528968811,-6.2,-6.6
Fc1ccc(S)cc1,7924,0.928856509923935,0.7073547303676605,-5.1,-5.5
CCc1cccc(O)c1,7938,0.975453555583954,0.9584970474243164,-5.6,-5.9
Cc1cc(C(C)(C)C)ccc1O,7944,0.1679398441687226,0.9552151083946228,-6.8,-7.1
CC(=O)c1cccc(C)c1,7960,0.257671183347702,0.5548506170511246,-5.9,-6.6
ClCc1c(Cl)cccc1Cl,7964,0.9745882034301758,0.9483432531356812,-5.6,-6.0
Nc1ccc2c(c1)CCC2,7974,0.964802747964859,0.9806800007820128,-6.2,-6.3
Cc1ccc(N)c(O)c1,7998,0.5361674457788468,0.8292648732662201,-5.2,-5.7
O=[N+]([O-])c1cc(Cl)c(O)c(Cl)c1,8006,0.5093520224094391,0.6836961507797241,-5.9,-5.8
N#Cc1ccc(CBr)cc1,8007,0.6794018924236298,0.7580565214157104,-5.3,-5.5
O=c1[nH]c(S)nc2ccccc12,8008,0.1691204875707626,0.9778336226940156,-6.2,-6.5
O=C1NC(=O)c2c1cccc2[N+](=O)[O-],8027,0.3759333081543445,0.7773632764816284,-6.8,-6.8
O=c1ccc2ccc(O)cc2o1,8030,0.4024868637323379,0.9706222712993622,-6.2,-6.4
OC1CCCc2ccccc21,8040,0.4731187671422958,0.988519150018692,-6.9,-6.8
O=[N+]([O-])c1cccc(F)c1,8041,0.5017154514789581,0.5225359797477722,-5.6,-6.0
Cc1ccc(Cl)c(O)c1,8044,0.9318783044815064,0.7551966309547424,-5.6,-5.8
Oc1ccc2c(c1)CCC2,8045,0.9777219653129576,0.9801244795322418,-6.2,-6.3
Cc1ccc(C(C)O)cc1,8053,0.387673769891262,0.8110188364982605,-6.0,-6.3
Nc1ccc(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1,8079,0.8182656466960907,0.9645964324474334,-7.0,-7.9
CC(O)c1nc2ccccc2[nH]1,8096,0.5636871576309204,0.9801810801029204,-6.6,-6.6
Cc1ccc(S(=O)(=O)N2CCNCC2)cc1,8114,0.9940396428108216,0.7441727340221405,-7.7,-7.4
O=c1[nH]cnc2sccc12,8154,0.6469404205679894,0.7559226214885711,-4.9,-5.5
CC(C)C(C)N,8173,0.136113600427052,0.9999818325042724,-4.0,-4.3
O=C(O)c1cc([N+](=O)[O-])ccc1Sc1ccccc1,8215,0.0529837101697921,0.8714925408363342,-8.4,-7.6
CCCN1C(=O)C(=O)c2ccccc21,8219,0.8247980058193207,0.9303212881088256,-6.7,-6.9
CN(C(=O)c1ccc(Cl)cc1)c1ccc(O)cc1,8232,0.9466345250606536,0.9670801162719728,-8.0,-7.3
Cc1ccc2occ(C=O)c(=O)c2c1,8253,0.2939307078719139,0.503303176164627,-6.6,-7.2
Nc1nc2c(s1)COc1ccccc1-2,8258,0.8005835235118866,0.9827108144760132,-7.0,-7.2
O=C1Cc2ccccc2C1,8265,0.6931964695453644,0.9653493762016296,-6.7,-6.5
Cc1ccc(S(=O)(=O)c2ccc(NN)cc2)cc1,8293,0.9311073958873748,0.9639296054840087,-7.5,-7.6
O=[N+]([O-])c1ccc2c(O)ncnc2c1,8326,0.0269161326810717,0.8560948073863983,-6.4,-6.3
Cc1ccc(S(=O)(=O)N(C)c2ccc(O)cc2)cc1,8343,0.9986435890197752,0.9959288239479064,-7.8,-7.5
Cc1c(C(=O)O)oc2ccccc12,8345,0.1176438014954328,0.7702715992927551,-6.8,-6.9
Fc1cccc(CCl)c1,8355,0.9927978336811064,0.741843718290329,-5.7,-6.1
Cc1cc(N)n(-c2nc3ccccc3s2)n1,8366,0.9059543192386628,0.9287623465061188,-7.5,-7.6
Nc1nc(-c2cccnc2)cs1,8368,0.8993384540081024,0.9924445986747742,-5.6,-5.9
Nc1nc(-c2ccccn2)cs1,8376,0.9630206167697908,0.9930201292037965,-5.7,-6.0
Sc1nc2ccc(Cl)cc2[nH]1,8380,0.9030681550502776,0.9410735130310058,-5.3,-5.8
CN(c1ccc(O)cc1)S(=O)(=O)c1ccc(Cl)cc1,8439,0.9994995594024658,0.996469694375992,-7.7,-7.5
Fc1ccc(CBr)cc1,8440,0.9903454005718232,0.780235743522644,-5.7,-5.9
Fc1ccccc1CBr,8441,0.983915388584137,0.9069651007652284,-5.7,-5.8
CN(c1ccc(O)cc1)S(=O)(=O)c1ccc(F)cc1,8483,0.9995574295520784,0.9958495557308196,-8.1,-7.5
CCCCNc1nc2ccccc2[nH]1,8538,0.2173945426940918,0.99699524641037,-6.9,-6.8
Clc1nc(-c2cccs2)nc2ccccc12,8589,0.9883396089076996,0.9597241461277009,-7.7,-7.9
Sc1nc(-c2cccs2)nc2ccccc12,8590,0.9658791661262512,0.9688827753067016,-7.1,-7.7
BrCc1ccon1,8604,0.9059539020061492,0.8005240678787231,-3.8,-4.1
N#Cc1ccccc1C=O,8633,0.1234043903648853,0.7046659708023071,-5.6,-5.8
O=S(=O)(c1ccc(F)cc1)N1CCNCC1,8671,0.9984001696109772,0.7658061504364013,-7.1,-6.9
Cc1cc(C)c(S(=O)(=O)N2CCNCC2)c(C)c1,8674,0.9948881328105926,0.7358618915081024,-7.6,-8.2
N,8733,0.8370339095592498,0.7698420345783233,-1.4,-1.5
O=C(O)COc1ccc2ccc(=O)oc2c1,8735,0.0666074967011809,0.916919767856598,-6.9,-7.0
O=Cc1cc2ccccc2o1,8746,0.0693456292152404,0.9420392215251924,-6.5,-6.3
O=S(=O)(Cl)c1ccc(S(=O)(=O)N2CCOCC2)cc1,8754,0.9880876481533052,0.935623687505722,-6.2,-7.0
Cc1c(C(=O)O)sc2nc3n(c(=O)c12)CCCCC3,8763,0.9258390545845032,0.7959877908229828,-7.0,-7.9
O=c1[nH]c2ccccc2o1,8795,0.1223655996844172,0.9717404425144196,-6.0,-6.1
Cc1cc(N)n(-c2ccc([N+](=O)[O-])cc2)n1,8833,0.915736085176468,0.9174467086791992,-6.6,-7.1
N#CCCCCl,8872,0.8467278629541397,0.9996630609035492,-3.6,-3.8
O=c1[nH]c2ccc(S(=O)(=O)Cl)cc2[nH]1,8908,0.7483419962227345,0.9894044041633606,-6.7,-6.5
O=c1[nH]cnc2ccc(Br)cc12,9048,0.9041963875293731,0.7324666321277619,-6.0,-6.6
O=C1NC(=O)c2cc(Cl)c(Cl)cc21,9077,0.9382237792015076,0.8078303754329681,-6.4,-6.9
Cc1ccc2c(CCl)cc(=O)oc2c1,9111,0.8869767665863038,0.7425735354423523,-7.2,-7.4
O=C(CCl)c1cc(F)ccc1F,9141,0.9600546360015868,0.7721025288105011,-6.0,-6.5
Nc1ccncc1Cl,9150,0.4918151438236237,0.7487069576978683,-4.5,-4.4
O=C(O)Cn1cnc2ccccc2c1=O,9166,0.1435674574226141,0.8336661756038666,-6.8,-6.7
Cc1cc(S(N)(=O)=O)cc(C)c1C,9182,0.7992293775081635,0.9681670486927032,-6.7,-6.6
CN(c1ccc(O)cc1)S(=O)(=O)c1ccccc1F,9195,0.999739682674408,0.9969610273838044,-8.1,-8.1
O=c1cc(CCl)c2c(ccc3ccccc32)o1,9214,0.4222160816192627,0.9267581582069396,-8.5,-8.7
Cc1ccc(Sc2ccc([N+](=O)[O-])cc2C(=O)O)cc1,9223,0.1829706482589244,0.7795402228832244,-7.6,-7.7
ON=Cc1ccccc1Cl,9285,0.9541998207569122,0.9622987687587738,-5.6,-5.9
ON=Cc1ccco1,9286,0.9213873624801636,0.9982064604759217,-4.3,-4.5
Cn1c(S)nc2ccccc2c1=O,9347,0.1504771579056978,0.925852221250534,-6.6,-6.8
CC(C)n1c(S)nc2ccccc2c1=O,9369,0.4546292990446091,0.9782239496707916,-7.0,-7.3
O=S(=O)(NCc1ccccc1)c1ccccc1,9381,0.1339777724817395,0.9826578736305236,-7.9,-7.6
CNS(=O)(=O)c1ccccc1,9430,0.8223999559879303,0.9952936887741088,-6.2,-5.8
O=C(O)CNS(=O)(=O)c1ccccc1,9435,0.2003833554685115,0.9579894065856932,-6.2,-6.0
Cc1ccc([N+](=O)[O-])cc1C(=O)O,9536,0.1107652105391025,0.6744857758283616,-6.2,-6.1
Nc1nc(-c2c[nH]c3ccccc23)cs1,9539,0.9111906170845032,0.9951955318450928,-7.5,-7.9
CC(=O)NCCCCCC(=O)O,9550,0.31418287307024,0.9730847418308258,-5.0,-5.0
c1ccc(CNc2nc3ccccc3[nH]2)cc1,9553,0.0305870798416435,0.9937934577465056,-9.1,-8.1
O=c1cc(-c2ccc([N+](=O)[O-])cc2)c2ccc(O)cc2o1,9570,0.4906002640724182,0.9379044771194458,-7.9,-9.3
Cc1c(C(=O)O)oc2c1ccc1ccccc12,9585,0.1608859926462173,0.8409383654594421,-7.8,-8.8
Cc1cccc(O)c1C,9659,0.7771913528442382,0.8835557401180267,-5.8,-6.1
N#Cc1cccc(C(=O)O)c1,9675,0.0282811607699841,0.7433078706264495,-5.5,-6.1
CC(C)(C)c1cccc(O)c1,9678,0.3514113657176494,0.9706544518470764,-6.5,-6.8
O=[N+]([O-])c1ccc(N=C=S)cc1,9681,0.1832588627934455,0.7613577425479889,-5.6,-5.7
O=Cc1ccc(O)c([N+](=O)[O-])c1,9684,0.319284275919199,0.8712315082550048,-5.6,-5.5
O=C(O)Cc1cccc(F)c1,9692,0.9677828013896942,0.8417278945446014,-6.1,-6.3
CNC(N)=O,9694,0.999722284078598,0.996568250656128,-3.1,-3.2
O=Cc1cc(Cl)ccc1O,9695,0.7034478604793548,0.687218987941742,-5.3,-5.6
O=[N+]([O-])c1ncccc1O,9706,0.9550102174282074,0.9473445951938628,-5.2,-5.2
Fc1ccc(C(Cl)c2ccc(F)cc2)cc1,9712,0.994505786895752,0.6445610791444778,-8.9,-7.9
CC(C)(c1ccccc1)c1ccc(O)cc1,9726,0.5434706039726734,0.9354171633720398,-9.0,-8.7
O=Cc1ccc2ccccc2c1,9729,0.0554880190640687,0.970907175540924,-7.1,-7.2
CC(=O)c1ccccc1[N+](=O)[O-],9822,0.0953599292784929,0.7431116342544556,-6.3,-6.3
Cc1cc(=O)oc2cc(N)ccc12,9859,0.780046010017395,0.8968884170055389,-6.8,-7.3
N#CCc1ccccc1Cl,9896,0.9426658391952516,0.9436521232128144,-5.7,-5.9
FC(F)(F)c1nc2ccccc2[nH]1,9917,0.971333235502243,0.9418685376644136,-7.1,-6.9
O=[N+]([O-])c1ccc(CO)cc1,9957,0.1218179576098918,0.8725785076618194,-5.5,-5.5
O=S(=O)(Cl)c1c(Cl)cccc1Cl,9960,0.9317016482353212,0.948066383600235,-6.0,-6.5
O=C(O)c1ccccc1C(=O)c1ccc2c(c1)OCCO2,9974,0.4629433333873748,0.9148090958595276,-8.3,-8.3
Cc1ccc2nc(C)cc(C(=O)O)c2c1,9999,0.708681458234787,0.746143102645874,-7.4,-7.7
NCC(c1ccccc1)c1c(-c2ccccc2)[nH]c2ccccc12,10000,0.4996214911341667,0.9859438121318818,-10.1,-9.4
Cc1ccc2c(CCl)cc(=O)oc2c1C,10041,0.8930335223674775,0.8004670202732086,-7.4,-7.7
COc1ccc(NS(=O)(=O)c2ccccc2F)cc1,10162,0.999849498271942,0.9991654872894288,-7.9,-7.7
CC(C)C(NS(=O)(=O)c1ccccc1F)C(=O)O,10205,0.867114394903183,0.9815564930438996,-7.2,-6.9
CNS(=O)(=O)c1cccs1,10214,0.9992084324359892,0.985568642616272,-4.8,-4.8
CNS(=O)(=O)c1cccc(Cl)c1,10218,0.9748738050460816,0.967896282672882,-5.9,-6.0
O=C(O)CNS(=O)(=O)c1ccccc1F,10225,0.855127465724945,0.8902545928955078,-6.4,-6.1
CC(NS(=O)(=O)c1ccccc1F)C(=O)O,10231,0.9793018341064452,0.9738948285579682,-6.8,-6.6
Sc1ccc2c(c1)OCCO2,10252,0.8374662518501281,0.9568411648273468,-5.1,-5.3
O=[N+]([O-])c1ccc(C=NO)cc1,10263,0.8759152114391326,0.9884632229804992,-5.6,-5.7
ON=Cc1ccc(F)cc1,10265,0.9871755003929138,0.9288107872009276,-5.5,-6.0
Cc1ccccc1C=NO,10270,0.8496761500835419,0.9829149425029756,-6.0,-6.2
CCCCCC(=O)CCCCC,10282,0.4665807247161865,0.9996102452278136,-5.4,-5.1
Nn1c(=O)[nH]c2ccccc2c1=O,10286,0.2683491416275501,0.9091697871685028,-7.0,-6.7
Cc1ccc2c(c1)C(=O)CCCO2,10287,0.900632119178772,0.8352676093578338,-7.1,-7.5
N#CCCn1cnc2ccccc21,10299,0.3888737142086029,0.9721482694149016,-6.3,-6.0
CC1CCCC(C)C1=O,10313,0.6990590661764144,0.9716503083705902,-5.8,-5.4
CCCCCC(C)=O,10315,0.2699566120281815,0.9992127060890198,-4.5,-4.7
Oc1c(Cl)cccc1Cl,10316,0.8350091814994812,0.8385600864887237,-5.4,-5.7
COc1ccccc1Br,10317,0.7552349627017975,0.8657723665237427,-5.4,-5.6
CC(C)c1ccccc1O,10343,0.4810270711779594,0.9582167327404022,-6.4,-6.2
CCC(C)c1ccccc1O,10344,0.431893914937973,0.9856473863124848,-6.3,-6.4
CC(C)(C)c1ccccc1O,10345,0.2001348402351141,0.9810117602348328,-6.6,-6.8
CC(=O)c1cccc(O)c1,10346,0.6282042354345322,0.924655818939209,-5.8,-6.1
COC(=O)c1cccc(O)c1,10349,0.3040398314595222,0.8754727840423584,-5.6,-5.8
Oc1cccc(I)c1,10356,0.97325239777565,0.9786341965198516,-5.2,-5.5
Oc1ccc(Cl)cc1Br,10358,0.9617675185203552,0.813174843788147,-5.4,-5.6
Oc1ccc(F)cc1Br,10362,0.9776009738445282,0.7403163433074951,-5.5,-5.9
CC(=O)c1ccccc1C,10363,0.1955184921622276,0.7305114328861236,-6.3,-6.3
Clc1ccc2ccccc2n1,10364,0.3490110218524933,0.944430923461914,-6.9,-6.8
Clc1ccc(C(Cl)c2ccccc2)cc1,10368,0.9458593726158142,0.8305164337158203,-8.5,-7.9
CS(=O)(=O)c1ccc(N)cc1,10372,0.6990714192390441,0.9834604918956756,-5.5,-5.7
Cc1ccc([N+](=O)[O-])cc1C#N,10376,0.1902801202610135,0.6536959201097489,-5.7,-6.0
Cc1cccc2sc(N)nc12,10378,0.7966882020235062,0.932630217075348,-6.3,-6.5
Oc1ccc(I)cc1,10385,0.8467745989561081,0.9799023389816284,-5.0,-5.2
COc1cccc(Br)c1,10398,0.942345541715622,0.776959353685379,-5.0,-5.6
O=Cc1cc(Br)ccc1F,10399,0.9785382628440856,0.5907300531864166,-5.6,-5.8
COc1ccc(O)c([N+](=O)[O-])c1,10409,0.5043854430317879,0.9216228067874908,-5.5,-5.4
Nc1ccc([N+](=O)[O-])cc1C(=O)O,10410,0.1861547015607357,0.8747640609741211,-6.1,-5.8
O=C(c1ccc(O)cc1)c1ccc(Cl)cc1,10414,0.7912906169891357,0.916152435541153,-7.8,-7.3
CCOC(=O)c1cccc(O)c1,10427,0.4703719913959503,0.8932639956474304,-5.8,-5.9
Sc1nncs1,10430,0.3736717328429222,0.8036031544208526,-2.9,-3.3
Cc1csc(S)n1,10431,0.8812156200408936,0.9298844814300538,-3.4,-3.9
Cn1c(=O)oc(=O)c2ccccc21,10432,0.2370908658951521,0.8631451547145843,-6.4,-7.0
Nc1ccc([N+](=O)[O-])cc1C(=O)c1ccccc1,10433,0.11150359865278,0.8639981687068939,-8.3,-8.0
O=Cc1ccc(Br)cc1F,10435,0.9669599413871766,0.5382775992155076,-5.2,-5.6
O=C(O)CCNC(=O)c1ccc([N+](=O)[O-])cc1,10436,0.1066371142864227,0.7902263164520263,-6.3,-6.0
CCC(=O)c1cccc(Br)c1,10437,0.7488082110881805,0.7325724184513092,-6.3,-6.7
O=[N+]([O-])c1cccnc1Cl,10441,0.4996137149631977,0.7520612597465515,-5.0,-5.2
Brc1ccc2[nH]ccc2c1,10447,0.7629250466823578,0.898570841550827,-5.7,-6.1
COc1ccc2cc(C=O)ccc2c1,10453,0.1429577806964516,0.955537223815918,-6.8,-7.0
Oc1ccc(Br)cc1F,10458,0.982580178976059,0.6926182091236115,-5.3,-5.4
NCc1ccccc1F,10466,0.939669954776764,0.910050457715988,-5.7,-5.7
OC(c1ccc(F)cc1)c1ccc(F)cc1,10470,0.8518045127391816,0.8043263792991638,-8.7,-7.5
O=Cc1cc([N+](=O)[O-])ccc1O,10475,0.1495774697512388,0.8172889530658722,-5.5,-5.6
CC(=NO)c1cc2ccccc2o1,10486,0.8130596876144409,0.9692866563796996,-6.6,-7.0
Oc1ccc2ccncc2c1,10508,0.5542258813977241,0.9919437408447266,-6.1,-6.3
CCCCCCSc1nc2ccccc2[nH]1,10530,0.50258609354496,0.9971337616443634,-7.0,-6.4
CCCCCSc1nc2ccccc2[nH]1,10531,0.50117067694664,0.9959542095661164,-6.8,-6.5
COCCCNS(=O)(=O)c1ccccc1F,10663,0.9788270950317384,0.9913443028926848,-6.2,-5.8
CC(C)CCNS(=O)(=O)c1ccccc1F,10681,0.9151293337345124,0.996284168958664,-7.2,-6.6
C=CCNS(=O)(=O)c1cccs1,10689,0.991225290298462,0.9599086582660676,-5.2,-5.5
C=CCNS(=O)(=O)c1ccccc1F,10700,0.9834958672523498,0.9563494682312011,-6.7,-6.5
O=S(=O)(NCc1ccccc1Cl)c1ccccc1F,10724,0.9713702321052552,0.9360052466392516,-8.4,-7.8
O=S(=O)(NCc1ccc(F)cc1)c1ccccc1F,10780,0.9714794099330902,0.9100239753723144,-8.3,-8.0
O=C(CCl)c1ccc(F)cc1F,10834,0.991816347837448,0.7742588937282562,-6.2,-6.5
Nc1cccc2ncccc12,10859,0.1533484045416116,0.981456822156906,-6.3,-6.2
CC(Oc1ccccc1)c1nc2ccccc2[nH]1,10861,0.1871869787573814,0.9787125706672668,-8.7,-8.0
Cc1cccc(Oc2ccc(N)cc2)c1,10862,0.3892037108540535,0.9687260925769806,-8.1,-7.5
Cc1cc2oc(=O)cc(CCl)c2cc1C,10883,0.9066785335540772,0.8087487995624543,-7.6,-7.8
Cc1cccc(NC(N)=S)c1,10908,0.9991066217422484,0.9963877499103546,-5.5,-6.0
Cc1ccc(OCc2nc3ccccc3[nH]2)cc1,10932,0.4111314624547958,0.9525035262107848,-8.2,-8.2
Cc1ccc2c(CC(=O)O)coc2c1,10945,0.6706254422664643,0.8284667789936065,-6.9,-7.0
N#CC=C(Cl)c1ccc([N+](=O)[O-])cc1,10958,0.4660128578543663,0.8229688286781311,-6.0,-6.5
CC(Cl)C(N)=O,11047,0.948354285955429,0.7519793450832367,-3.8,-3.8
CC(Cl)C#N,11048,0.6562242582440376,0.9998383462429048,-3.1,-3.4
Cc1cc(N)n(C)n1,11064,0.9925107777118682,0.9158198595046996,-4.3,-4.7
Cc1cc(N)on1,11066,0.9351001918315888,0.8318581640720367,-4.1,-4.3
O=c1c2ccccc2[nH]c2ccc(O)cc12,11089,0.5718836098909378,0.9852701663970947,-7.7,-8.2
O=C(O)COc1cccc2cccnc12,11104,0.1019665159285068,0.939754718542099,-6.6,-6.9
CC(=O)c1c(O)ccc2c(C)cc(=O)oc12,11175,0.7776841223239899,0.7495546102523803,-7.5,-7.7
CCc1ccc2nc(N)sc2c1,11210,0.8624500572681427,0.963031667470932,-6.4,-6.5
CC(=O)Nc1cccc(O)c1,11220,0.989906245470047,0.9977021276950836,-5.7,-6.0
CCC(=O)CC(=O)OC,11224,0.195944444113411,0.9544193565845488,-4.0,-4.3
CC(C)C(=O)NN,11251,0.6371895760297775,0.4721099510788917,-4.3,-4.6
O=c1[nH]nnc2ccccc12,11268,0.2643080584704876,0.9613424181938172,-6.0,-6.3
O=[N+]([O-])c1ccccc1I,11270,0.1990900091826915,0.8771869540214539,-5.4,-5.7
NNC(=O)CSc1cccc2cccnc12,11330,0.515120592713356,0.8958503246307373,-7.0,-7.3
Cc1nc(CCl)cs1,11345,0.9969367980957032,0.958521032333374,-4.0,-4.2
CC(NS(=O)(=O)c1ccccc1)C(=O)O,11381,0.605874665081501,0.9898653328418732,-6.7,-6.5
ON=Cc1c(F)cccc1F,11384,0.9912891209125518,0.7970226585865021,-5.8,-6.0
CC(Cl)C(=O)Nc1ccc([N+](=O)[O-])cc1,11488,0.94254749417305,0.8618151307106018,-6.2,-6.6
CC(Cl)C(=O)Nc1ccccc1[N+](=O)[O-],11511,0.9221981227397918,0.8302668273448944,-6.6,-6.5
c1ccc(-c2c[nH]cn2)cc1,11527,0.2014914415776729,0.980789351463318,-6.2,-6.4
Oc1ccc(Cl)c2cccnc12,11555,0.8981478333473205,0.86278538107872,-6.4,-6.8
NNC(=O)c1cccc(O)c1,11600,0.4166247189044952,0.917685079574585,-5.9,-6.0
Cc1nc2cc3c(cc2[nH]1)OCCO3,11616,0.9502071619033814,0.9478483378887176,-6.3,-6.5
Cc1noc(C)c1C(=O)O,11664,0.5137803524732589,0.5912105113267898,-4.7,-5.0
Cc1c(C#N)oc2ccccc12,11686,0.0971117317676544,0.8314255893230438,-6.5,-6.6
Cc1sc2nc3n(c(=O)c2c1C)CCC3,11710,0.9847800850868224,0.8635147333145141,-6.5,-7.4
O=S(=O)(Cl)c1ccccc1Cl,11716,0.8553764715790748,0.9581934213638306,-5.9,-6.3
c1ccc2c(c1)NCCS2,11737,0.325357723981142,0.9893212795257568,-6.1,-5.9
N#CC(C#N)=Cc1ccc(O)cc1,11756,0.5377997267991305,0.9867443323135376,-5.9,-6.1
Cc1nc(CC(=O)O)cs1,11807,0.9858803808689116,0.9531094789505004,-4.5,-4.5
O=c1[nH]c2ccc(S(=O)(=O)Cl)cc2o1,11817,0.5487498739734292,0.9585252225399016,-6.6,-6.6
Cc1c(C(=O)O)sc2nc3n(c(=O)c12)CCC3,11825,0.9240577161312103,0.7370118916034698,-6.5,-7.4
O=S(=O)(Cl)c1cccc(Br)c1,11839,0.8345928482711316,0.8900148749351502,-6.0,-6.3
O=S(=O)(Cl)c1c(F)cccc1F,11844,0.9934957087039948,0.9035412728786468,-6.2,-6.4
O=c1c2cc(Cl)ccc2nc2n1CCC2,11864,0.9841128826141358,0.8635902106761932,-7.6,-7.5
N#CCSc1nc2ccccc2s1,11933,0.8551823973655701,0.9641919791698456,-6.0,-6.0
CCc1cc2c(=O)n3c(nc2s1)CCC3,11939,0.9926560997962952,0.8726863384246826,-7.1,-7.2
Cc1sc2nc3n(c(=O)c2c1-c1ccccc1)CCC3,11940,0.9709218502044678,0.8986502110958099,-7.3,-9.0
Cc1nc2ccccc2c(C)c1CC(=O)O,11958,0.7982589542865753,0.9564976990222932,-7.6,-7.7
Cc1ccc(-n2c(S)nnc2-c2ccc(Cl)cc2)cc1,11981,0.9775019705295562,0.8656802117824555,-7.8,-8.5
CNC(N)=S,12021,0.9995386838912964,0.9907321393489836,-3.0,-3.0
Cc1ccc(C(N)=S)cc1,12056,0.5514427646994591,0.7124712467193604,-5.4,-6.1
O=c1c2c(-c3ccccc3)csc2nc2n1CCC2,12154,0.9364319920539856,0.937644463777542,-7.4,-8.8
O=[N+]([O-])c1cc(S(=O)(=O)Cl)ccc1O,12161,0.756380045413971,0.9472346425056456,-6.3,-6.0
CO,12168,0.2525754824280738,0.972864830493927,-1.8,-1.6
ClCc1ccc2c(c1)OCO2,12169,0.6575812548398972,0.9577196598052978,-5.7,-5.8
