smiles,pik3ca_activity,mtor_activity
CCOC(=O)c1nc(Nc2cccc(C)c2)c2ccccc2n1,,0.0
CCCN(CCC)CCc1c[nH]c2ccc(C(N)=O)cc12,,0.0
COc1c(Cl)cc(Cl)cc1/C=C(\C#N)c1nc(-c2ccc(Cl)cc2)cs1,,0.0
Cc1ccc(-c2nc3ccccc3o2)cc1NC(=O)c1cccc2c(Cl)cccc12,,0.0
CCNC(=O)CC1C(=O)N(c2ccc(F)cc2)C(=O)N1Cc1ccc(C)cc1,,0.0
COc1ccc(NC(=O)C(c2ccc(C)cc2)N(C)C(=O)Cc2cccs2)cc1,,0.0
COc1ccc(C(=O)N2CC(=O)Nc3ccc(C)cc3C2c2ccccc2)c(OC)c1,,0.0
CCOC(=O)c1cc(OC(=O)c2ccccc2OC)n(-c2ccccc2)n1,,0.0
Cc1cccc(N2C(=O)CC(c3ccc(F)cc3)c3c2coc3O)c1,,0.0
Cc1cc(-c2ccc(S(=O)(=O)Nc3cccc(C)c3C)s2)on1,,1.0
CCC1CN(C(=O)N2CCC(C(=O)NCc3cccs3)CC2)c2ccccc2O1,,0.0
CCOC(=O)c1c(C)[nH]c(C)c1S(=O)(=O)N(C)CC(=O)Nc1cc(Cl)ccc1OC,,0.0
CCCN1CCN(c2ncc3c(n2)CCN(Cc2ccc(OC)c(OC)c2OC)C3)CC1,,0.0
Cc1ccc(Cn2nnc(C(=O)Nc3ccc(F)c(F)c3)c2N)cc1,,0.0
CCOc1ccc(OCC)c(Nc2nc3ccccc3c3nnc(C)n23)c1,,0.0
Cc1ccccc1NC(=O)CSc1nnc(-c2cccs2)o1,,0.0
COc1ccc(NC(=O)CN2C(=O)COc3ccc(S(=O)(=O)N4CCCCC4)cc32)cc1Cl,,0.0
Cc1ccccc1C(=O)NCc1nc(-c2ccc(Cl)cc2)no1,,0.0
Nc1nonc1-c1nc2ccccc2n1CC(=O)Nc1cccc(C(F)(F)F)c1,,0.0
O=C1CC[C@@]2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)[C@H]1O5,,0.0
CC(C)CN1CCc2nc(N3CCN(C)CC3)ncc2C1,,0.0
CCc1ccccc1NC(=O)Cn1c(=O)nc(-c2ccccc2)c2ccccc21,,0.0
COc1ccccc1CNC(=O)CCCCn1c(=O)c2ccccc2n(Cc2ccccc2F)c1=O,,0.0
CCCCNC(=O)c1cc(-c2ccc(Cl)c(Cl)c2)on1,,0.0
O=C(NCc1cccc(Cl)c1)c1ccc2nc(N3CCCCC3)sc2c1,,0.0
CCOC(=O)c1ccc(NC(=O)CSc2nc3c([nH]c4ccccc43)c(=O)n2C)cc1,,0.0
COc1ccccc1-c1noc(CSc2nc3cc(C)ccc3[nH]2)n1,,0.0
COc1ccccc1-c1noc(CSc2nc3ccc(C)cc3[nH]2)n1,,0.0
Fc1ccc2c(c1)-c1nc(-c3ccccc3)cc(-c3ccccc3)c1CO2,,0.0
CCc1cccc(NC(=O)C2CCC(CNS(=O)(=O)c3ccc4c(c3)CCCC(=O)N4)CC2)c1,,0.0
CCc1ccc(NC(=O)CSc2nc3ccsc3c(=O)n2C(C)CC)cc1,,0.0
COc1ccc(C2=NC3(CCCCCC3)N(CC(=O)Nc3ccc(C)c(C)c3)C2=O)cc1,,0.0
COCCCNC(=O)c1cnc2c(-c3ccc(F)cc3)c(C)nn2c1C,,0.0
COc1ccc(CCNC(=O)CSc2nc3ccccc3nc2Cc2ccc(Cl)cc2)cc1OC,,1.0
COc1ccc(NC(=O)c2sc3nc4c(cc3c2N)CN(C(C)C)CC4)c(OC)c1,,0.0
O=S(=O)(NCc1ccccc1)c1ccc(-c2cnc(C3CC3)o2)cc1,,0.0
CCc1ccc2occ(CC(=O)Nc3sc4c(c3C(=O)OC)CCC4)c2c1,,0.0
Cc1ccc(CCNC(=O)c2c3ccccc3nc3c(O)n(C4CCCCC4)cc23)cc1,,0.0
CCOc1ccc(OCC)c(-n2cnnn2)c1,,0.0
CC1=CN2C(=O)CC(=COc3ccc(NC(=O)c4ccc(C(C)(C)C)cc4)cc3)N=C2S1,,0.0
CCCC1=Nc2cc(C(=O)NCCc3ccccc3)ccc2Sc2ccc(C)cc21,,1.0
Cc1ccccc1CN1C(=O)C(C)N=C(c2ccccc2)c2ccccc21,,0.0
CCCCN(CC)c1ncnc2c1sc1nc(N3CCOCC3)c3c(c12)CCCC3,,0.0
CCn1c(CN2CCC(C)CC2)nc2cc(NC(=O)c3ccc([N+](=O)[O-])cc3)ccc21,,0.0
Cc1ccc(NC(=O)c2c(NC(=O)c3ccc(F)cc3)sc3c2CCCC3)cc1C,,0.0
CCOC(=O)c1ccccc1NC(=O)CSc1nc(O)nc2c1CCC2,,0.0
COc1ccc(-n2nc(C(=O)N3CCN(c4ccccc4OC)CC3)c3c4ccccc4n(C)c3c2=O)cc1,,0.0
CC1CCCCN1CCCNC(=O)c1cc(Sc2cccc(Cl)c2)nc2ccccc12,,0.0
O=C(NCCc1csc(-c2ccc(C(F)(F)F)cc2)n1)C(=O)Nc1cc(F)ccc1F,,0.0
CCC1(c2ccccc2)C(=O)NCNC1=O,,0.0
CN(C)c1ccc(CNC(=O)CN2C(=O)CCn3nc(-c4cn(C)c5ccccc45)cc32)cc1,,0.0
CCOC(=O)c1noc2ncn(Cc3cccc(C#N)c3)c(=O)c12,,0.0
COc1ccc(-c2[nH]c(-c3ccccc3)nc2SCC(=O)NC2CCCC2)cc1,,0.0
CC(C)c1ccc(NC(=O)CN(C)S(=O)(=O)c2ccc3c(c2)n(C)c(=O)c(=O)n3C)cc1,,0.0
COC(=O)c1sc2cccc(F)c2c1S(=O)(=O)N1CCN(c2cccc(OC)c2)CC1,,0.0
Cc1ccc(C(=O)c2oc3ccccc3c2NC(=O)c2cc(-c3ccccc3)on2)cc1F,,0.0
O=C(Nc1cccc(Cl)c1)c1cc(S(=O)(=O)N2CCCc3ccccc32)ccc1F,,0.0
COc1ccc(CNC(=O)Cc2csc3nc(-c4ccc(C)cc4)cn23)cc1,,0.0
CCCCN(C)CCCNC(=O)Cn1nc(CC)n2c(cc3sc(C)cc32)c1=O,,0.0
CCCn1c2ccccc2c2cnn(CC(=O)NCCN(CC)CC)c(=O)c21,,0.0
COC(=O)c1ccc(OCC2c3cc(OC)c(OC)cc3CCN2C(=O)c2ccccc2C)cc1,,0.0
CC(C)CN(CC(C)C)S(=O)(=O)c1ccc(C(=O)Nc2sc3c(c2C(N)=O)CCN(C(C)C)C3)cc1,,0.0
COc1ccc(NC(=O)Cn2nnc(C(=O)NCc3ccc4c(c3)OCO4)c2N)cc1,,0.0
Cc1cc(F)ccc1NC(=O)CCn1nc(C)c(S(=O)(=O)N2CCCCC2)c1C,,0.0
Cc1cc(NS(=O)(=O)c2ccc(NC(=O)COc3ccccc3Br)cc2)no1,,0.0
Cc1ccc(-n2c(/C=C/c3ccccc3)nc3ccccc3c2=O)cc1C,,0.0
Cc1cc(Cl)ccc1OC=C1CC(=O)N2C(=N1)SC1=C2CCCC1,,0.0
COc1cccc(C(=O)NCCN2CCN(c3ccc(Cl)cc3)CC2)c1,,0.0
O=C(CSc1nc2c3ccccc3nc-2c(O)n1-c1ccc(Cl)cc1)N1CCCCCC1,,0.0
C=C1N=C2SC(CC)=NN2C(=O)C1=S(O)(O)=Nc1ccc(OCC)cc1,,0.0
CCc1ccc(NC(=O)CSC2=Nc3ccccc3C3=NC(CCC(=O)NCc4ccco4)C(=O)N23)cc1,,0.0
Cc1ccccc1CNC(=O)c1ccc(CN2CC(=O)N3CCCCC3C2=O)cc1,,0.0
CCOc1ccc(CCNC(=O)c2ccc(C=S(O)Cc3ccc(Cl)cc3)o2)cc1,,0.0
CCOCCCNC(=O)C(c1ccc(Cl)cc1)N(Cc1cccs1)C(=O)c1ccc(NC(C)=O)cc1,,0.0
O=c1c(N2CCc3ccccc3C2)csc2ccc(Cl)cc12,,0.0
Cc1cccc(N2CCN(S(=O)(=O)c3cc(Cl)ccc3Cl)CC2)c1C,,0.0
Cc1ccc(-n2ncc3c(Nc4cccc(Cl)c4)ncnc32)c(C)c1,,0.0
CC(NC(=O)c1ccc(N2Cc3ccccc3Oc3ncccc32)s1)c1ccccc1,,0.0
COc1ccc(NC(=O)Cn2cnc3c(nc4n3CCCCC4)c2=O)c(OC)c1,,0.0
O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12,,1.0
COc1cc2nc(SCc3ccc(C)cc3)n3nc(CCn4nc(C)cc4C)nc3c2cc1OC,,0.0
O=C(NCc1cccc(Cl)c1)C1CCCN(c2ncnc3onc(-c4ccc(F)cc4)c23)C1,,0.0
CC(=O)c1ccc(NC(=O)C2=CC(c3ccc4c(c3)OCO4)=NS(=O)(=O)N2C)cc1,,0.0
Cc1cccc(OCC(=O)N2CCN(C=C3CC(=O)N4N=C(c5ccccc5Cl)SC4=N3)CC2)c1,,0.0
COc1ccc(OC)c(-n2cnc3cc(C(=O)NC4CCCCCC4)ccc32)c1,,0.0
COc1ccc(C(=O)Nc2ccc(-c3cc4ccccc4oc3=O)c(C)c2)cc1Br,,0.0
Fc1ccc(N2CCN(c3ncnc4onc(-c5ccc(Cl)cc5)c34)CC2)cc1,,0.0
COc1ccccc1NC(=O)Cn1c(=O)c(CNc2ccc(C)cc2)cc2cc3c(cc21)OCCO3,,0.0
COc1ccc(CCNC(=O)c2cnn(-c3ccc(F)cc3)c2C2CCN(C(=O)OC(C)(C)C)CC2)cc1OC,,0.0
O=C(Nc1ccc(F)c(Cl)c1)N(Cc1ccc2c(c1)OCO2)C1CCN(Cc2ccccc2)CC1,,0.0
CCCN(CCC)CCCNC(=O)c1cn(CC)c2ccc(S(=O)(=O)N3CCc4ccccc4C3)cc2c1=O,,0.0
COc1ccc(Cl)cc1NC(=O)CCC(=O)c1ccc(C)cc1,,0.0
CCC(CC)c1nn2cc(-c3ccccc3)nc2s1,,0.0
CCN(CC)c1cc(C)c2cc(NC(=O)c3cccc(OC)c3)ccc2n1,,0.0
CCOc1cc(C2c3c(oc4ccccc4c3=O)C(=O)N2c2ccccn2)ccc1O,,0.0
Oc1cc2c(cc1O)CN(C(=S)NCCc1ccc(Cl)cc1)CCC2,,0.0
CCCCn1c(-c2ccc(C)cc2)c(C)n2c3c(=O)n(C)c(=O)n(C)c3nc12,,0.0
O=C(NCCc1csc(-c2cccc(F)c2)n1)c1ccc(Br)o1,,0.0
CCN(CC)CCCNC(=O)Cn1nc(C)n2c(cc3sccc32)c1=O,,0.0
Cc1oc2ccc(O)c(CN3CCCC3)c2c1C(=O)Nc1ccc(C(C)C)cc1,,0.0
CCOC(=O)CC(NC(=O)CCc1c(C)nc2ncnn2c1C)c1ccc(OC(C)C)cc1,,0.0
O=C(Nc1ccc(Br)cc1F)C(NS(=O)(=O)c1cccc2nsnc12)c1ccccc1,,0.0
COc1ccccc1NC(=O)Cn1c(=O)n(Cc2nc(C)no2)c(=O)c2cc3c(cc21)OCO3,,0.0
O=C(Nc1ccc(N2CCC(N3CCCCC3)CC2)c(C(=O)O)c1)c1ccc(Br)cc1,,0.0
CC(NC(=O)c1cc(-c2ccc(Cl)cc2)on1)c1ccccc1,,0.0
CCn1ccc2cc(S(=O)(=O)N3CCC(C(=O)NCCc4ccc(SC)cc4)CC3)ccc21,,0.0
CCC(C)n1c(=N)c(C(=O)NC2CCCCC2)cc2c(=O)n3cc(C)ccc3nc21,,0.0
COc1cccc(CNC(=O)C2CCC(CNS(=O)(=O)c3ccc(Br)s3)CC2)c1,,0.0
CCc1ccc(C2CC(=O)N=C3C2C(=O)N(C)c2ncnn23)cc1,,0.0
Cc1ccc(/C=C(\C#N)C(=O)Nc2ccc(Br)cc2)o1,,0.0
Cc1ccc(N2C(=O)C(C(=O)Nc3cccc(Cl)c3)=CC3C(=O)CC(C)(C)C=C32)cc1,,0.0
CCOc1ccc(CCNC(=O)CCn2c(=O)c3cccn3c3ccc(F)cc32)cc1OCC,,0.0
CCCCOc1ccc(C(=O)Nc2cccc(-c3nc4cccnc4s3)c2)cc1,,0.0
Fc1ccc(CN2CCc3nc(N4CCN(c5ccccc5F)CC4)ncc3C2)c(F)c1,,0.0
O=C(c1ccccc1F)N1CCC(c2nc(O)c3nnn(Cc4cccc(F)c4)c3n2)CC1,,0.0
Cc1cc(-n2c(C)nc3ccccc3c2=O)ccc1NC(=O)c1ccccc1[N+](=O)[O-],,0.0
CCOC(=O)c1cnc2c(C)cccc2c1Nc1ccc(OC(C)C)cc1,,0.0
Cc1cc(C(=O)NCc2ccccc2Cl)c2c(C)nn(-c3cccc(F)c3)c2n1,,0.0
COc1ccc(NC(=O)CC2C(=O)N(c3ccccc3)C(=O)N2CCc2sccc2C)cc1,,0.0
Cc1ccc(NC(=O)C(=O)NCC(c2cccnc2)N2CCN(Cc3ccccc3)CC2)cc1Cl,,0.0
O=C(NCc1ccc(F)cc1)c1ccc(Cn2c(SCc3ccc(F)cc3)nc3cccnc32)cc1,,0.0
CC(C)(C)C(=O)Nc1ccc2nc(SCC(=O)N3CCCC3)sc2c1,,0.0
COc1ccc(CCNC(=O)CCCn2nc(C)c3sc4ccccc4c3c2=O)c(OC)c1,,0.0
CCCc1ccc(S(=O)(=O)N2CCC(c3nnc(-c4cccc(C)c4)o3)CC2)cc1,,0.0
Fc1ccc(Nc2c(-c3c[nH]c4ccccc34)nc3ccccn23)cc1,,0.0
Cc1ccc2c(=O)c(C(=O)c3cccc(Cl)c3)cn(CC(=O)NCc3ccc(F)cc3)c2n1,,0.0
Cc1cccc(NC(=O)Cn2c(=O)n(CCCCCC(=O)NCc3ccccc3)c(=O)c3sccc32)c1,,0.0
CCC1CN(C(=O)N2CCC(C(=O)NCc3ccco3)CC2)c2cc(C)ccc2O1,,0.0
COc1ccc(NC(=O)Cn2cnc3ccc(S(=O)(=O)N4CCC(C)CC4)cc3c2=O)cc1Cl,,0.0
Cc1cccc(C)c1NC(=O)C(=O)NCC(c1ccc2c(c1)OCO2)N1CCN(C)CC1,,0.0
O=C(Nc1ccc(F)cc1)C1CCN(c2nc3ccccc3n3cccc23)CC1,,0.0
Cc1cccc(C)c1NC(=O)Cn1c(=O)n(CC2CCC(C(=O)NCCc3ccccc3)CC2)c(=O)c2ccccc21,,0.0
Cc1ccc(-n2cc(C(=O)Oc3cccc(C)c3)c3ccccc3c2=O)cc1,,0.0
Cc1nc(-c2ccc(S(=O)(=O)NCc3ccc(F)cc3)cc2)co1,,0.0
COc1ccc2[nH]cc(CCNC(C)=O)c2c1,,0.0
Cc1ccccc1CNC(=O)c1ccc2nc(SCc3ccc(F)cc3)n(C)c2c1,,0.0
COc1cccc(CNC(=O)c2nn(C)c3c2CSc2ccccc2-3)c1,,0.0
Cc1nc(-c2ccc(S(=O)(=O)Nc3ccc(OC(F)(F)F)cc3)cc2)co1,,0.0
COc1cc(NC(=O)CSc2nc3nc(C)c(Cc4ccc(C)cc4)c(C)n3n2)cc(OC)c1,,0.0
COc1cc(OC)cc(C(=O)Nc2cc3c(cc2N2CCCCC2)n(C)c(=O)n3C)c1,,0.0
CC(=O)c1ccc(NC(=O)Cn2c(=O)oc3cc(S(=O)(=O)N4CCCCC4)ccc32)cc1,,0.0
Cc1ccccc1Cn1cccc(C(=O)Nc2nc3ccccc3s2)c1=O,,0.0
CC(=O)Nc1nnc(SCc2cc(O)c3cc(C)ccc3n2)s1,,0.0
CCOC(=O)c1c(-c2ccc(C)cc2)csc1NC(=O)c1cc(=O)c2cc(C)ccc2o1,,0.0
O=C(NCCF)Nc1ccc(-c2nc(C3=CCOCC3)c3sccc3n2)cc1,,1.0
CC(=O)Nc1cccc(C(=O)NCc2ccc3c(c2)CCN3C(=O)c2ccccc2)c1,,0.0
CC(C)CN(CC(C)C)c1nc(-c2ccc(Cl)cc2)nc2ccccc12,,0.0
CCOc1ccc(NC(=O)CSc2cn(CC(=O)N3CCCCCC3)c3ccccc23)cc1,,0.0
CCN(C(=O)CN1C(=O)c2ccccc2Sc2ccc(C(=O)OC)cc21)c1cccc(C)c1,,1.0
CCOC(=O)N1CCc2c(sc3c2C(=O)NC(c2ccc(N(C)C)cc2)N3)C1,,0.0
COc1cccc(NC(=O)c2ccc3nc(CCc4ccccc4)oc3c2)c1,,0.0
CC1=C(c2ccc(C)cc2)S(=O)(=O)N(Cc2ccc(C(=O)NCc3cccc(C)c3)cc2)C1=O,,0.0
COc1ccc(C)cc1-n1nnc(S(=O)(=O)c2ccc(C)cc2)c1C,,0.0
CCOC(=O)CSc1nc2ccc(NC(=O)c3ccccc3F)cc2s1,,0.0
COc1ccc(-n2c(/C=C/c3c(C)[nH]c4ccccc34)nc3ccccc3c2=O)cc1,,0.0
CCOc1ccc(N2CC(NC(=O)c3cccs3)CC2=O)cc1,,0.0
COc1ccc(N(C(=O)/C=C\C(=O)Nc2ccc(Cl)cc2)C(C(=O)NCc2ccco2)c2ccc(C)cc2)cc1,,0.0
Cc1ccc(-n2nc3c(N4CCC(C(=O)NC(C)c5ccccc5)CC4)nnc(C)c3c2C)cc1,,0.0
Cc1cc(C)c2c(n1)SCC(=O)N2CC(=O)Nc1c(C)cccc1C,,0.0
CCOc1ccccc1C1C(C(=O)Nc2ccccc2)=C(C)N=C2N=C(c3ccccc3)NN21,,0.0
O=C(CNC(=O)c1ccc(F)cc1)OC=C1CC(=O)N2N=C(C3CCCCC3)SC2=N1,,0.0
Cc1ccc(Cl)cc1N(C)C(=O)C1CCCN(c2ncnc3onc(-c4ccc(F)cc4)c23)C1,,0.0
COc1ccc(-c2[nH]nc3nc(-c4cc(OC)c(OC)c(OC)c4)cc(C(=O)O)c23)cc1,,0.0
Cc1ccc(-c2onc(C)c2C)cc1S(=O)(=O)NCc1ccc(N(C)C)cc1,,0.0
CCCCN(CCCC)CCNC(=O)Cn1nc(CC)n2c(cc3sccc32)c1=O,,0.0
CC(=O)Nc1ccc(S(=O)(=O)Nc2cccc(-c3ccc(N4CCCCCC4)nn3)c2)cc1,,0.0
CCCCCn1c(CNC(=O)c2ccc(F)cc2)nc2ccccc21,,0.0
COc1ccc(OC)c2sc(N3CCN(C(=O)C4CC4)CC3)nc12,,0.0
COC(=O)c1ccc2oc(=O)c(S(=O)(=O)c3ccc(C)cc3)cc2c1,,0.0
O=C(NCc1ccc(Cl)cc1)c1ccc(NC(=O)N2CC3CCCN3c3ccccc32)cc1,,0.0
CC1CN(C(=O)N2CCC(C(=O)NCCC3=CCCCC3)CC2)c2ccccc2O1,,0.0
CC(=O)N1CCc2c(sc3c2c(=O)n(Cc2ccccc2)c(=O)n3Cc2ccc(C)cc2)C1,,0.0
Nc1ccc(N2C(=O)c3ccccc3C2=O)c(Cl)c1,,0.0
C[SH](=O)(O)N=CCc1csc2nc(-c3ccccc3)nn12,,0.0
CCCn1ccc2c(OCC(=O)Nc3ccccc3C(=O)OCC)cccc2c1=O,,0.0
CC1=CN2C(=O)CC(=COC(=O)COc3ccc(C)c(C)c3)N=C2S1,,0.0
COc1ccc(C(CNC(=O)c2oc3ccccc3c2C)N2CCCCC2)cc1,,0.0
O=C(O)CCc1ccc(-c2cccs2)n1CC(=O)Nc1ccccc1C(F)(F)F,,0.0
CCCN(CCC)C(=O)c1cnc2ccc(S(=O)(=O)N(C)c3ccc(Cl)cc3)cc2c1O,,0.0
CC(C)(C)C1CCc2c(sc3nc(-c4cc5cc(Br)ccc5oc4=O)nc(O)c23)C1,,0.0
COc1ccc(Br)cc1CNC(=O)CCSCc1ccc(Cl)cc1,,0.0
CCOC(=O)N1CCc2c(sc3c2c(=O)n(CCc2ccccc2)c(=O)n3Cc2c(F)cccc2Cl)C1,,0.0
COc1cccc(N2CCN(c3c(O)c4ccccc4n3C(C)=O)CC2)c1,,0.0
COc1cc(OC)c(NC(=O)Cn2c(SCc3ccccc3F)nc3cccnc32)cc1Cl,,0.0
COc1ccc(NC(=O)CC2C(=O)N(c3ccc(OC)cc3)C(=O)N2Cc2ccc(OC)c(OC)c2)cc1,,0.0
CCN(CC)S(=O)(=O)c1ccc2c(c1)c(=O)c(C(=O)NCc1ccccc1OC)cn2C,,0.0
Cc1cccc(N2CCN(Cc3nnc(-c4ccc5c(c4)OCO5)o3)CC2)c1C,,0.0
O=C(c1ccccc1Cl)n1nc(-c2ccco2)nc1NCc1cccs1,,0.0
CSc1ccc(CCNC(=O)NCc2noc3ccccc23)cc1,,0.0
CC(=O)c1c(C)oc2c1cc(NS(=O)(=O)c1ccc(C(C)(C)C)cc1)c1ccccc12,,0.0
CCOc1ccc(OCC)c(NC(=O)c2cc(CN3CCOCC3)on2)c1,,0.0
COc1ccccc1C(=O)Oc1c(Sc2ccccc2)c(C)nn1-c1ccccc1,,0.0
CCOc1ccc2c(c1)c(=O)c(C(=O)c1ccc(CC)cc1)cn2CC(=O)Nc1cccc(Cl)c1,,0.0
CCOC(=O)c1ccc(NC(=O)CSc2ncc(S(=O)(=O)c3ccc(C)c(Cl)c3)c(=O)[nH]2)cc1,,0.0
CCCN(C(=O)c1cc2c(=O)oc3ccccc3c2s1)c1ccccc1C,,0.0
Cc1cc(NC(=O)c2ccc(F)cc2)ccc1-c1cc2ccccc2oc1=O,,0.0
COc1ccc(Cl)cc1-n1c(CCC(=O)O)ccc1-c1ccc(C)cc1,,0.0
COc1ccc(CN(C(=O)Nc2ccc(C)c(F)c2)C2CCN(C(C)=O)CC2)cc1,,0.0
CC(C)CN1CC(=NC(=O)N2CCN(c3ccc(F)cc3)CC2)c2ccccc2C1=O,,0.0
CCCCN(CC)CCCNC(=O)c1nn(C)c2c1CSc1ccccc1-2,,0.0
COCCNC(=O)CCCn1c(SCC(=O)c2ccc(F)cc2)nc2c(sc3ccccc32)c1=O,,0.0
COc1ccccc1NC(=O)C1C(C)=Nc2ncnn2C1c1sccc1C,,0.0
CC(C)(C)c1ccc(C(=O)Nc2onc3c2CCCC3)cc1,,0.0
Cc1ccc(C)c(N2CCN(CCCNC(=O)Cn3ncc4c5ccccc5nc-4c3O)CC2)c1,,0.0
Clc1ccc(N2CCN(c3ncnc4c3cnn4-c3ccccc3)CC2)cc1Cl,,0.0
Cc1ccc(Cc2nc3ccccc3nc2SCC(=O)N2CCc3ccccc32)cc1,,0.0
CN(c1ccccc1)S(=O)(=O)c1nnc(NC(=O)c2ccccc2)s1,,0.0
COc1ccc(-c2cc3ccc(O)c(CN4CCCCC4C)c3oc2=O)cc1OC,,0.0
Fc1ccc(-c2ccc(CNCCSc3nnnn3-c3ccccc3)o2)cc1,,0.0
O=C(c1cccn2c(=O)c3cc(Cl)ccc3nc12)N1CCN(c2ccccc2F)CC1,,0.0
COc1ccc2c(C)c(CC(=O)NCCc3ccccc3)c(=O)oc2c1OC,,0.0
CCc1cccc(NC(=O)C(CC)n2nc(C)c3sc4ccccc4c3c2=O)c1,,0.0
CCN(CC)c1ccc(NC(=O)c2sc3nc(-c4ccccc4)cn3c2C)cc1,,0.0
COC(=O)c1cc(S(=O)(=O)N2CCN(c3ccc(F)cc3)CC2)cn1C,,0.0
O=C(O)CCCC(=O)N1CCc2cc(S(=O)(=O)NCc3ccccc3)ccc21,,0.0
Cc1ccccc1CCNC(=O)c1cc2cc(S(=O)(=O)N3CCCCC3)ccc2n1C,,0.0
COc1ccc(N(Cc2cccs2)C(=O)c2ccc(OCC(C)C)cc2)cc1,,0.0
CCOc1nc(NC(=O)NS(=O)(=O)Oc2ccc(Cl)cc2)nc(-c2ccccc2)n1,,0.0
CCc1ccc(NC(=O)N2c3ccccc3Sc3ccccc32)cc1,,0.0
Cc1ccc2c(c1)-c1onc(C(=O)N(C)c3cccc(C(F)(F)F)c3)c1CO2,,0.0
CCOc1ccccc1NC(=O)c1c(NC(=O)c2cccc(C)c2)sc2c1CCCC2,,0.0
CCc1nn(CCCC(=O)NC(C)c2ccccc2)c(=O)c2cc3occc3n12,,0.0
COc1cccc(N2CCN(C(=O)c3cnn(C(C)(C)C)c3C3CCN(C(=O)OC(C)(C)C)CC3)CC2)c1,,0.0
CN(C)c1ccc(C(CNC(=O)c2ccccc2)N2CCc3ccccc32)cc1,,0.0
Cc1ccc2nc(N3CCN(c4ccccc4)CC3)c3nnnn3c2c1,,0.0
CCc1cccc(N2C(=O)CSC23C(=O)N(Cc2ccccc2F)c2ccccc23)c1,,0.0
Cc1oc2ncn(C)c(=O)c2c1C(=O)NCCCN(Cc1ccccc1)C(C)C,,0.0
COc1ccc(Cn2c(CCC(=O)NCc3ccc(Cl)cc3)nc3cccnc32)cc1,,0.0
CC(C)CN1CC(=NC(=O)N2CCN(c3cccc(Cl)c3)CC2)c2ccccc2C1=O,,0.0
Cc1ccc(NC(=O)N2CCC(CN3CCC(C)CC3)CC2)cc1F,,0.0
CN(CC(=O)Nc1ccc(Br)cc1)S(=O)(=O)c1cccc2nsnc12,,0.0
COc1cccc(-c2cc(C(=O)NCc3ccc(F)cc3)no2)c1,,0.0
CCOC(=O)c1c(C)[nH]c(CCC(=O)Nc2c(Cl)cc(OC)cc2OC)c1C,,0.0
CCOc1ccc(NC(=O)CCCc2nc(-c3cccc(OC)c3)no2)cc1,,0.0
Cn1c(CNC(=O)CSc2nc(-c3cccc(Cl)c3)nc3cc(O)nn23)nc2ccccc21,,0.0
CCC(Sc1nnc(C)n2c1cc1occc12)C(=O)Nc1ccccc1OC,,0.0
COc1cc(OC)c(NC(=O)CCn2cnc3onc(-c4ccc(F)cc4)c3c2=O)cc1Cl,,0.0
CCCSc1ncc(Cl)c(C(=O)NCc2ccc(C)cc2)n1,,0.0
Cc1ccc(Nc2c(-c3ccc(N(C)C)cc3)nc3[nH]cnn23)cc1,,0.0
O=C(CCc1cn(Cc2ccccc2F)c2ccccc12)NCc1ccc(Cl)cc1,,0.0
CC1=CN2C(=O)CC(=CSc3nnc(NC(=O)C(C)C)s3)N=C2C=C1,,0.0
CCC(C)NC(=O)CCSc1nc(-c2ccc3c(c2)OCO3)cc(C(F)(F)F)n1,,0.0
CCOc1ccc(NC(=O)NC(CC)Cn2nnc3ccccc3c2=O)cc1,,0.0
Cc1cc(S(=O)(=O)Nc2ccc3nc(O)sc3c2)ccc1F,,0.0
Cc1ccccc1CN1c2ccccc2-c2nc(SCC(=O)Nc3cc(F)ccc3F)ncc2S1(=O)=O,,0.0
Cc1ccc(Sc2ccc(N3CCCC(C(=O)Nc4ccc(F)c(Cl)c4)C3)nn2)cc1,,0.0
Cc1ccc(NC(=O)c2ccc(NC(=O)N3CCSc4ncccc43)cc2)cc1Cl,,0.0
O=C(Nc1ccccc1Br)N1CCC(CN2CCCC2)CC1,,0.0
COc1cc(NC(=O)c2cc(S(=O)(=O)N3CCc4ccccc43)cn2C)cc(OC)c1OC,,0.0
Cc1ccc(CN2CCCn3nc(C(=O)NCCc4ccccc4C)cc3C2=O)cc1,,0.0
CC(=O)NCCc1nc2ccccc2n1CCCCOc1ccc(Cl)cc1,,0.0
CCc1ccc(OCCN2c3ccccc3NC2c2cc(O)n(Cc3ccc(F)cc3)c2)cc1,,0.0
O=C1c2ccccc2C(=Nc2ccc(Cl)cc2)C1c1ccc(C(F)(F)F)cc1,,0.0
Cc1cc(C)cc(NC(=O)Cn2c(=O)n(CCC(C)C)c(=O)c3cccnc32)c1,,0.0
CC1=Nc2nc(SCC(=O)c3ccc(C)cc3)nn2C(c2ccccc2F)C1C(=O)Nc1ccc(C)cc1C,,0.0
O=C(Cn1c(SCCOc2ccc(Cl)cc2)nc2ccccc21)N1CCCCC1,,0.0
CCN1CCN(c2c(S(=O)(=O)c3ccc(C)c(C)c3)cnc3cc(OC)c(OC)cc23)CC1,,0.0
COc1ccc(CNc2oc(-c3ccc(COc4ccccc4C)o3)nc2C#N)cc1,,0.0
