smiles,egfr_activity,met_activity
CC(C)n1nc(-c2ccc3cc(O)ccc3c2)c2c(N)ncnc21,1.0,
CCCCN(CC#CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)CCCC,1.0,
O=C(Nc1ccc(-c2cccc3sncc23)cc1)Nc1ccc(F)c(C(F)(F)F)c1,1.0,1.0
Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2CCCN2CCOCC2)n1,1.0,
COc1cccc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]cc(C)c2CCC(=O)O)c1,0.0,
COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1N,1.0,
OCCn1ccc2ncnc(Nc3ccc(Oc4cccc5c(O)[nH]cc45)c(Cl)c3)c21,1.0,
CC(C)(C)C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21,1.0,
CC(C)n1nc(-c2cc3cc(C=O)ccc3s2)c2c(N)ncnc21,0.0,
Cn1sc(=O)n(Cc2ccccc2)c1=O,0.0,1.0
CO[C@H]1[C@@H](N(C)C(=O)OC(C)(C)C)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,0.0,
CCN(CC)CCN(C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,1.0,
CCOP(=O)(Cc1cc(/N=C/c2cc(O)ccc2O)ccc1O)OCC,0.0,
CCN1CCN(CC#CC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1,1.0,
CCOc1cc2ncnc(Nc3cccc(I)c3)c2cc1OCC,1.0,
CN(C)CCCC(=O)Nc1ccc2c(C#N)cnc(Nc3cccc(Br)c3)c2c1,1.0,
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@H]1CCCN(C)C1,1.0,
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@@H]1CCCN(C)C1,1.0,
Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,1.0,
COc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(F)cc3)C2)cc1,1.0,
Cc1cc(-c2nn(C(C)C)c3ncnc(N)c23)sc1C=O,1.0,
COc1cc(OC2CCNCC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,1.0,
Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/O,1.0,
NCCOCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,1.0,
COc1cc2c(Oc3ccc(NS(=O)(=O)c4cc(-c5ccsc5)ccc4F)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,1.0,
O=C(Nc1ccc2n[nH]cc2c1)c1ccc(Cl)cc1,1.0,1.0
Brc1cccc(Nc2ncnc3cnc(NCCc4ccccn4)cc23)c1,1.0,
CS(=O)(=O)CCN(CC#N)Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,1.0,
C=CC(=O)Nc1ccc2ncnc(Nc3ccccc3)c2c1,1.0,
C=S(O)(O)=CCNCc1ccoc1-c1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,1.0,
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@@H](CN(C)C)C(N)=O,1.0,
Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c21,1.0,
COCCCN1CCN(C2CCC(n3nc(-c4ccc5nc(Cc6ccccc6OC)[nH]c5c4)c4c(N)ncnc43)CC2)CC1,1.0,
COCCCN1CCN([C@H]2CC[C@H](n3nc(-c4ccc5nc(Cc6ccccc6OC)[nH]c5c4)c4c(N)ncnc43)CC2)CC1,1.0,
O=C(CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NCc2ccccc2)[nH]c2ccccc12)NCc1ccccc1,1.0,
O=C(NC(CO)Cc1ccccc1)c1ccc(-c2ccncc2)cc1F,1.0,1.0
Brc1cccc(Nc2[nH]cnc3cc4nnnc4cc23)c1,1.0,
O[C@H]1CNCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1,1.0,
O[C@@H]1CNCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1,1.0,
OCCCNc1nccc(-c2c(-c3ccc(F)cc3)nn3cc(C(F)(F)F)ccc23)n1,1.0,
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(NC(C)=O)cc4)nc32)c1,1.0,
Nc1nc(Nc2ccc(F)c(Br)c2)c2cc(CCc3ccccc3)[nH]c2n1,0.0,
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CC2(C=S(O)(O)=C2)C1,1.0,
CCN(CC)[C@@](C)(C#Cc1ncnc2cc(OC)c(OC)cc12)c1ccccc1,1.0,
CCOc1cc(/C=C2/CCNC2=O)cc(CSc2ccccc2)c1O,1.0,
O=C(CCl)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,1.0,
COc1cc(OC2CCN(C)CC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,1.0,
COCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,1.0,
O=C(C#CCCN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,1.0,
Cc1cccc(-c2[nH]c(-c3ccnc(N)n3)cc2C(N)=O)c1C,1.0,1.0
CCN(CC)CCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,1.0,
O=C(O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,1.0,
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)c1,1.0,
O=C(/C=C/CN1CC(O)C1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,1.0,
CN(C)CCCNC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0,
Cc1ccc(N2NC(=O)/C(=C\c3ccc(-c4cc([N+](=O)[O-])ccc4O)o3)C2=O)cc1C,0.0,
COc1cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2c1CN1CCC(N)CC1,1.0,
O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(ccn5Cc5ccccc5)c4)c3s2)C1)N1CCOCC1,1.0,
Brc1cccc(Nc2ncnc3cnc(NCCc4c[nH]cn4)cc23)c1,1.0,
Nc1ccc(-c2cc(=O)c3cc(N)c(O)cc3o2)cc1,0.0,
C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N(C)C)cc4OC)nc32)c1,1.0,
O=S(=O)(CCOCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)c1ccccc1,1.0,
Cc1cccc(Nc2ncnc3cc(N)ncc23)c1,1.0,
CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCCC1CCNCC1,1.0,
C=CC(=O)Nc1cc2ncnc(Nc3cccc(Cl)c3)c2cn1,1.0,
Cc1c(C)n(Cc2ccccc2)c2ccc(C(=O)Nc3nc[nH]n3)cc12,1.0,1.0
Cc1ccc(/C=N/Nc2nc(O)cs2)cc1,1.0,
Nc1ccc(Nc2ncnc3cc(N)ncc23)cc1,1.0,
OCC(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1.0,
c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1,1.0,1.0
Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O,1.0,
N#C/C(=C\c1ccc(O)c(O)c1)S(=O)(=O)/C(C#N)=C/c1ccc(O)c(O)c1,1.0,
Nc1ccc(-c2cncc(OCC(N)Cc3c[nH]c4ccccc34)c2)cc1C(=O)c1cccc(Cl)c1,1.0,1.0
CC(C)c1ccc(COC(=O)c2cc(NCc3cc(O)ccc3O)ccc2O)cc1,1.0,
CN(c1ccccc1)c1ncnc2ccc(NNN=Cc3ccccn3)cc12,1.0,
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCOCC1,1.0,
CC(=O)N1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,1.0,
COc1cc2ncc(C#N)c(Nc3ccccc3Br)c2cc1OC,1.0,
O=C(NS(=O)(=O)c1ccc(F)cc1)c1cncc(Br)c1,1.0,
O=C1NN(c2ccc(F)c(Cl)c2)C(=O)/C1=C\c1cccc(OC(=O)c2cccs2)c1,1.0,
Nc1cc2ncnc(Nc3ccccc3Br)c2cn1,1.0,
C#Cc1cccc(Nc2ncnc3ccc(N=CC(C(=O)OCC)C(=O)OCC)cc23)c1,1.0,
O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(ccn5CCc5ccccc5)c4)c3s2)C1)N1CCOCC1,1.0,
CC(C)(C)OC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,1.0,
COc1cccc(-c2cn(C3CCCC3)c3ncnc(N)c23)c1,1.0,
COc1ccc2c(c1)Oc1ncnc(Nc3ccc(F)c(Cl)c3)c1NC2,1.0,
Clc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1,1.0,
COc1cc2ncc(C#N)c(Nc3ccc(F)c(C(F)(F)F)c3)c2cc1OC,1.0,
COc1cc(C=C2SC(=Nc3ccccc3)NC2=O)ccc1O,1.0,1.0
C=S(O)(O)=CCCOC(=O)Nc1cn2ncnc(Nc3cc(C(=O)NOC)c(F)cc3F)c2c1C(C)C,1.0,
Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc(OCc2ccccc2)cc1,1.0,
O=C(CCN1CCCCC1)c1ccc(OCc2ccccc2)cc1,1.0,
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,1.0,
COc1cccc2sc3c(Nc4cccc(Br)c4)ncnc3c12,1.0,
COc1cc2ncnc(Nc3cccc(C#Cc4ccccc4)c3)c2cc1OC,1.0,
Oc1csc(N2N=C(c3ccc(F)cc3)CC2c2ccc(F)cc2)n1,0.0,
Cn1c(SSc2c(C(=O)Nc3ccccn3)c3ccccc3n2C)c(C(=O)Nc2ccccn2)c2ccccc21,0.0,
Cn1c(SSc2c(C(=O)Nc3cccc(C(=O)O)c3)c3ccccc3n2C)c(C(=O)Nc2cccc(C(=O)O)c2)c2ccccc21,0.0,
O=C(/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)NCCCN1CCOCC1,1.0,
C/C=C\C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0,
C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0,
COc1cc(OC)c2c(=O)n(-c3ccc(F)c(Cl)c3)ccc2c1,1.0,
C=CC(=O)Nc1ccc2ncnc(Nc3ccc(OCCN(C)C)c(Br)c3)c2c1,1.0,
NC1CCN(Cc2ccn3ncnc(Nc4ccccc4)c23)CC1,1.0,
N#C/C(=C\c1cc(O)c(O)c(CSCc2ccccc2)c1)C(N)=O,1.0,
CO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(C#N)c2)c1,1.0,
NCCn1cc(-c2cc(-c3cc4ccccc4s3)c3[nH]ncc3c2)c2nc(N)ncc21,1.0,1.0
O=[N+]([O-])c1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccccc3)cs2)cc1,0.0,
CCNc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1F,1.0,
Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,1.0,
C=S(O)(O)=CCNCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,1.0,
c1ccc(CSc2nnc(-c3ccccc3)o2)cc1,0.0,
CN1CCN(Cc2ccc(NC(=O)c3cccc(NC(=O)c4cnc5[nH]ccc5c4)c3)cc2C(F)(F)F)CC1,1.0,
c1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1,1.0,
C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccccc4)nc32)c1,1.0,
COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,1.0,
Cc1c(C(=O)NCCN2CCOCC2)[nH]c2cnnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,1.0,
CCN(CC)CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC,1.0,
COc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3)cc2)c1,1.0,1.0
CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,1.0,
O=C1C=CC(c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)=CC1,1.0,
CC(C)N(CCC(=O)c1ccc2ccccc2c1)Cc1ccccc1,1.0,
CNC(=O)C=Cc1cnc(N)c2c(-c3ccc4c(c3)OCO4)csc12,1.0,1.0
CCOc1cc2ncc(C#N)c(Nc3ccc(O[C@H]4CCc5ccccc54)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,1.0,
CCOc1cc2ncc(C#N)c(Nc3ccc(O[C@@H]4CCc5ccccc54)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,1.0,
O=c1oc2cc3ncnc(Nc4ccc(OCc5ccc(Cl)cc5)cc4)c3cc2n1CCCN1CCOCC1,1.0,
COCOc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1Br,1.0,
COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(N)=O)s3)c2cc1OC,1.0,1.0
COc1cccc(-c2cn(-c3ccccc3)c3ncnc(N)c23)c1,1.0,
CC(C)n1nc(-c2cccc3[nH]ccc23)c2c(N)ncnc21,1.0,
C=S(O)(O)=CCNCc1ccc(C#Cc2c(C)ncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)o1,1.0,
CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(Br)cc1,0.0,
C=CC(=O)N1CCC[C@H]1C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1OCCOC,1.0,
COc1cc2ncnc(NC3CC3c3ccccc3)c2cc1OCCN1CCOCC1,1.0,
O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CC(O)C1,1.0,
CN(C)c1cccc(Nc2ncnc3ccncc23)c1N,1.0,
Cc1cccc(Nc2cc(NCCO)ncn2)c1,1.0,
COc1cc2c(cc1OC)Oc1ncnc(Nc3ccc(Br)cc3)c1NC2,1.0,
CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccc(C)cc1,0.0,
Clc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Br)c4)c23)c1,1.0,
CCOc1nc(NC(=O)Cc2cc(OC)c(S(C)(=O)=O)cc2OC)cc(N)c1Cl,1.0,1.0
N#Cc1cnc2cnc(NCc3cccnc3)cc2c1Nc1ccccc1,1.0,
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCC1C(N)=O,1.0,
COc1cc2ncc(C#N)c(Nc3ccc(Sc4ncccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,1.0,
CCOC(=O)C(C#N)C=Nc1ccc2ncnc(Nc3ccc(Cl)cc3)c2c1,1.0,
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccccc1Cl,1.0,
Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,1.0,
O=c1oc2cc3ncnc(Nc4ccc(F)c(F)c4)c3cc2n1CCCN1CCOCC1,1.0,
CN(C)c1ccccc1Nc1ncnc2cc(N)ncc12,0.0,
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(C(N)=O)cc4)nc32)c1,1.0,
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,1.0,1.0
COCC#CC(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,1.0,
COc1ccc(-c2cc3nccn3c(Nc3ncccc3C(N)=O)n2)cc1OC,1.0,1.0
NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc(Br)cc1,0.0,
COc1ccc2c(c1)sc1c(Nc3cccc(Br)c3)ncnc12,1.0,
O=C(Nc1ccc2cn[nH]c2c1)c1ccc(Cl)cc1,1.0,1.0
C=CC(=O)N(CCN(C)C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1.0,
COc1cc2ncc(C#N)c(Nc3ccc(C)cc3)c2cc1OC,1.0,
c1ccc(Cn2nnc(-c3ccc4[nH]ncc4c3)c2C2CC2)cc1,1.0,1.0
Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCNC1,1.0,
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1NC(=O)c1cnc(NC2CCCC2)nc1,1.0,
O=C(/C=C/c1ccccc1)Nc1ccc(Cl)cc1Cl,0.0,
CCn1cnc2c(Nc3cccc(Cl)c3)nc(N[C@H]3CCC[C@@H](N)C3)nc21,1.0,
CCOc1cc2nc(CC)nc(Nc3cccc(-c4csc(C)n4)c3)c2cc1OCC,1.0,
O=C(/C=C/c1ccccc1)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,1.0,
COc1cc(-c2ccc3c(c2)NC(=O)c2ccc(-c4ccccc4NS(C)(=O)=O)cc2N3)cc(OC)c1OC,1.0,1.0
CC(C)c1nsc(C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)n1,1.0,
O=[N+]([O-])c1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,1.0,
COc1cc2c(Oc3ccc(NS(=O)(=O)c4cccc(-c5cccs5)c4)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,1.0,1.0
Brc1cccc(Nc2ncnc3cc4c(cnn4CCCN4CCOCC4)cc23)c1,1.0,
Cc1cc(C)c2c(n1)sc1c(N)ncnc12,1.0,1.0
Cc1cccc(Nc2nc(NC3CCCCC3N)cnc2C(N)=O)c1,1.0,1.0
Cn1cc(-c2ccncn2)c(-c2ccc(F)cc2)n1,1.0,1.0
O=S1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(C(F)(F)F)c5)c4c3)o2)CC1,1.0,
COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1NC(C)CO,1.0,
COc1cc(C=C2SC(=O)NC2=O)ccc1O,1.0,1.0
COc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc([N+](=O)[O-])cc3)C2)cc1,1.0,
Fc1cccc(COc2ccc(Nc3ncnc4sc(-c5ccc(CNCc6ccccc6)o5)cc34)cc2Cl)c1,1.0,
COc1ccc(C(=O)Nc2cnc3[nH]cc(-c4ccccc4)c3c2)cc1,1.0,1.0
NC(COc1cncc(-c2ccc3[nH]c(=O)oc3c2)c1)Cc1c[nH]c2ccccc12,1.0,1.0
CCOC(=O)Nc1ccc2c(C#N)cnc(Nc3cccc(Br)c3)c2c1,0.0,
CN(CCO)Cc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,1.0,
Cc1ccc(S(=O)(=O)NC(=O)Cc2ccc(Cl)cc2)cc1,0.0,
CN(C)CCNc1c(Br)cccc1Nc1ncnc2ccncc12,1.0,
Nc1ncnc2c1c(-c1ccc(O)cc1)cn2C1CCC1,1.0,
O=C(COc1ccccc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0,
COCOCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,1.0,
COCC[C@@H](C(N)=O)N(C)Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC,1.0,
COc1cc2c(Nc3ccc(-c4nc5ccc(F)cc5s4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,1.0,
CCOC(=O)c1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnn2c1,1.0,
COc1cc(/C=C2\CCC/C(=C\c3ccc(S(C)(=O)=O)cc3)C2=O)cc(OC)c1,1.0,
Nc1[nH]nc2ccc(-c3nnn(Cc4ccccc4)c3-c3ccc(F)cc3)cc12,1.0,1.0
Cc1nc2cc3ncnc(Nc4cccc(Br)c4)c3cc2[nH]1,1.0,
Cc1nc2cc3nc[nH]c(Nc4cccc(Br)c4)c3cc2n1,1.0,
COC(=O)Cc1cc(/N=C/c2cc(O)ccc2O)ccc1O,0.0,
COc1ccc(C=C(C#N)C#N)cc1F,0.0,
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)CC=CN(CC)CC)CCO4)c1,1.0,
COc1cc2c(C#N)cnc(Nc3cccc(Br)c3)c2cc1OC,0.0,
Nc1nc2cc3ccccc3c-2c(Nc2ccc(Cl)cc2F)[nH]1,0.0,
NC(=O)c1cc(-c2ccncc2)cc(-c2ccccc2)c1N,1.0,
COc1ccccc1/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0,
Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,0.0,1.0
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3[nH]2)c1O,0.0,
C=S(O)(O)=CCNCc1cc(-c2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)co1,1.0,
NC[C@H](Cc1cccc(F)c1)NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1,1.0,
COc1cc(/C=C(\C#N)C(=O)NCCCCNC(=O)/C(C#N)=C/c2cc(OC)c(O)c([N+](=O)[O-])c2)cc([N+](=O)[O-])c1O,0.0,
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)Cc1ccc(F)cc1,1.0,
COc1cc2ncnc(Nc3cccc(C(F)(F)F)c3)c2cc1OC,1.0,
Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#Cc1ncc(CN2CCCC2)s1,1.0,
C[C@@H](Nc1ncnc2[nH]c(-c3ccc(Br)cc3)cc12)c1ccccc1,1.0,
CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCCN1CCOCC1,1.0,
N#Cc1cnc2c(Br)cc(NCc3c[nH]nn3)cc2c1Nc1ccc(F)c(Cl)c1,1.0,
COc1ccc(OC)c2c(S)c3ccccc3nc12,0.0,1.0
Cc1ccc2ccc(-c3nn(C(C)C)c4ncnc(N)c34)cc2n1,0.0,
CNc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0,
O=C(c1cc2ccccc2s1)c1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,1.0,
CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1.0,1.0
O=S(=O)(O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1.0,
O=[N+]([O-])/C=C/c1ccc2c(c1)OCO2,0.0,1.0
Clc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccccc3)n2)cc1,1.0,
COC(=O)c1c(OCCN2CCN(Cc3ccc(C(F)(F)F)cc3)CC2)c2ccccc2c2oc3c(c12)C(=O)c1ccccc1C3=O,0.0,
ClCCN(CCN/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)c1ccc(Cl)cc1,1.0,
O=C(O)CCCNc1c(Br)cccc1Nc1ncnc2ccncc12,1.0,
COc1ccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,1.0,
O=C(Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)[C@@H]1O[C@H]1CN1CCCCC1,1.0,
CCN(CC)CCn1c2ccc(OC)cc2c2c(Nc3cccc(Br)c3)ncnc21,1.0,
CN(C)C/C=C/C(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccccc4)nc32)cc1,0.0,
Cn1c(SSc2c(C(=O)Nc3ccccc3)c3ccc(O)cc3n2C)c(C(=O)Nc2ccccc2)c2ccc(O)cc21,0.0,
CC(C)N1CCN(C/C=C/C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3s2)CC1,1.0,
COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)c(OC)c3)c2cc1OCCCN1CCN(C)CC1,1.0,
Fc1ccc(Nc2ncnc3nn4ccccc4c23)cc1Cl,1.0,
Cc1ncc([N+](=O)[O-])n1C/C(=N/NC(=O)c1ccncc1)c1ccc(Br)cc1,1.0,
Cc1cc(C)cc(NC(=O)Nc2ccc(-c3cccc4sncc34)cc2)c1,1.0,1.0
CC(=O)Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,1.0,
COc1cc2ncnc(N[C@@H](C)c3ccc(F)cc3)c2cc1OCCCCCCC(O)=NO,1.0,
O=C(COc1ccc(F)cc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0,
COC(=O)c1ccc2c(c1)S(=O)(=O)N=S2c1ccc(Br)cc1,1.0,
Clc1ncc2ncnc(Nc3cccc(Br)c3)c2n1,1.0,
O=S(=O)(CO)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1.0,
C=CC(=O)Nc1ccc2ncnc(NC3CCCCC3)c2c1,1.0,
Nc1[nH]nc2cccc(-c3ccc(Br)cc3)c12,1.0,1.0
C#Cc1cncnc1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,1.0,
COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,1.0,
CCOc1cc(-c2nn(CCO)c3ncnc(N)c23)ccc1OC,1.0,
C=S(O)(O)=CCNC(=O)NCc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,1.0,
CO[C@H]1[C@@H](N(C)C(=O)CCC(=O)O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1.0,
Nc1nc(Nc2ccc(Cl)cc2F)c2cc(CCc3ccccc3)[nH]c2n1,1.0,
CCCN1CCC(Oc2cc(OC)cc3ncnc(Nc4ccc(F)c(Cl)c4)c23)CC1,1.0,
C=CS(=O)(=O)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1,1.0,
CC(C)(CO)NCc1ccc(-c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,1.0,
Oc1ccc(-c2n[nH]c(Nc3cccc(Cl)c3)c2-c2ccc(O)cc2)cc1,1.0,1.0
